system:index,Abs_Lat,Annual_Mean_Radiation,Annual_Mean_Temperature,Annual_Precipitation,Aridity_Index,Bacterivores,Bulk_Density_15cm,CContent_15cm,CatIonExcCap_15cm,Clay_Content_15cm,CoOfVar_EVI_Hetero_1km,Contrast_EVI_Hetero_1km,CorFragVolPerc_15cm,Correlation_EVI_Hetero_1km,Depth_to_Bedrock,Dissimilarity_EVI_Hetero_1km,EVI,Entropy_EVI_Hetero_1km,Evenness_EVI_Hetero_1km,Fpar,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Highest_Weekly_Radiation,Homogeneity_EVI_Hetero_1km,Human_Development_Percentage,Human_Footprint_2009,Isothermality,Lai,Lowest_Weekly_Radiation,Max_Temperature_of_Warmest_Month,Maximum_EVI_Hetero_1km,Mean_Diurnal_Range,Mean_Temperature_of_Coldest_Quarter,Mean_Temperature_of_Driest_Quarter,Mean_Temperature_of_Warmest_Quarter,Mean_Temperature_of_Wettest_Quarter,Min_Temperature_of_Coldest_Month,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,OrgCStockTHa_5to15cm,PET,Pixel_Lat,Pixel_Long,Population_Density,Precipitation_Seasonality,Precipitation_of_Coldest_Quarter,Precipitation_of_Driest_Month,Precipitation_of_Driest_Quarter,Precipitation_of_Warmest_Quarter,Precipitation_of_Wettest_Month,Precipitation_of_Wettest_Quarter,PredProb_of_R_Horizon,Predators,Radiation_Seasonality,Radiation_of_Coldest_Quarter,Radiation_of_Driest_Quarter,Radiation_of_Warmest_Quarter,Radiation_of_Wettest_Quarter,Range_EVI_Hetero_1km,Sand_Content_15cm,Shannon_Index_1km,Silt_Content_15cm,Simpson_Index_1km,Std_EVI_Hetero_1km,Temperature_Annual_Range,Temperature_Seasonality,Total_Number,Tree_Density,Unidentifi,Uniformity_EVI_Hetero_1km,Variance_EVI_Hetero_1km,WWF_Biome,eastness,elevation,hillshade,northness,pHinHOX_15cm,slope,.geo
000044b236b8dc18e969,51.96250153,96.65348053,9.691666603,796,11097.99023,1410.935649,1383,20,16,18,680,227211,5,4173,200,37569,5166.824707,28522,9595,57.97818756,99.01302803,599.9299927,13353.45215,1683.221477,177.6620026,2460,77,36.42078781,35.60939789,17.60783386,18.56870079,20.39999962,1086,8.083333015,3.083333254,5.599999905,16.63333321,4.133333206,-2.299999952,6908.425293,630.7383423,3666.443115,416.5742493,779.7433472,3202.091064,2023.026611,946.5230713,7350.898438,123.766285,29,701,51.96250153,5.629166603,1220.853027,15.39943218,201,46,164,203,79,227,0,148.519542,0.603965044,31.75005341,93.53923798,157.6274567,157.6274567,1664,51,22181,32,8800,465,22.69999886,555.5498047,3688.235294,30.34098053,222.7793131,625,190966,4,-0.834032655,6.9832654,180,0.537723482,60,0,"{""type"":""Point"",""coordinates"":[5.629172319587672,51.96250557092792]}"
0000d3a6cd0200419806,51.94583511,96.65348053,9.725000381,793,11097.99023,51.5,1301,26,20,22,1109,528241,5,-219,200,52951,3805.276611,24871,9554,50.09880066,6.5,500,14617.59277,43.5,177.6620026,2404,30,37.34730148,35.32448196,13.8247633,18.56870079,20.39999962,1431,7.983333111,3.133333206,5.650000095,16.64999962,4.183333397,-2.200000048,6132.775879,547.3088379,2616.65918,372.9295654,668.5947266,2259.114258,1492.941284,645.5584106,8566.569336,1.5,36,701,51.94583511,5.620833397,1165.03894,15.06131172,199,46,164,202,78,224,3,3.5,0.603965044,31.75005341,93.53923798,157.6274567,157.6274567,2320,48,21435,30,8684,635,22.60000038,554.3198242,106.5,25477.10938,0,918,300691,4,-0.950314462,7.9832654,180,0.016734803,59,0,"{""type"":""Point"",""coordinates"":[5.62082402786365,51.945853870768715]}"
00008886fc1fd6e54cf5,51.94583511,96.65348053,9.745833397,793,11097.99805,29.5,1346,22,17,19,947.9999999,281458,4,-1463,200,41834.99999,3095.712402,26134,9578.999999,45.78277206,16,500,13314,53,177.6620026,2220,48,36.34730148,35.36135483,12.76781178,18.56870079,20.39999962,1069,7.991666317,3.166666746,5.666666508,16.64999962,4.216666698,-2.200000048,5552.85498,545.4854126,2294.592285,368.4331055,675.3349609,2219.293945,1356.683838,624.7383423,8409,5.5,32,701.0011597,51.94583511,5.604166508,483.0282593,15.08811283,199,45,163,203,78,224,2,3,0.603965044,31.75005341,93.53923798,157.6274567,157.6274567,2127,51,22056,30,8775.999999,552.9999999,22.60000038,553.067688,107,22575.57227,0,755.9999999,180130,4,1.97E-04,6.510387897,179.916626,-0.968219042,59,0.999979019,"{""type"":""Point"",""coordinates"":[5.604172327704446,51.945853870768715]}"
0000ac38d95711f83698,51.90416718,97.44483948,9.833333015,789,11199.95605,1394.756554,1377,26,21,26,736,255261,4,1868,200,41331,4472.606934,29049,9562,51.70202637,244.082397,599.9300537,11309.90527,3068.464419,180.0440063,2143,82,38.81868362,35.11904907,13.55698299,18.70330048,20.39999962,955,7.866666794,3.316666603,5.75,16.68333244,6.933333397,-2,6435.569824,645.2091064,3126.983398,400.8925781,746.8341064,2987.106445,1970.969116,977.5619507,7311.25,139.4756554,33,700,51.90416718,5.479166508,368.3392944,14.72196388,196,45,164,199,76,221,0,174.3445693,0.603965282,32.04650116,94.1121521,159.0267639,37.1465683,1647,41,22783,34,8855,450,22.39999962,548.9052124,5230.337079,0,209.2134831,579,162790,4,-0.622612536,5.98354578,180.016449,0.776680291,60,0,"{""type"":""Point"",""coordinates"":[5.479172368288321,51.90415729543745]}"
00004eb25170d486bd75,52.03749847,98.50479126,9.675000191,795,11406.0166,2426.447368,1318,40,18,19,586,208392,4,3023,200,37208,5468.148438,29049,9499,60.18154907,89.86842105,600,12179.07227,1527.763158,184.701004,2265,65,31.05651283,35.46255875,19.59922409,18.76600075,20.29999924,946,8.050000191,3.066666603,5.566666603,16.58333397,6.716666698,-2.400000095,7147.214844,563.4504395,3691.959473,374.1713562,730.9019775,3248.616455,2032.805176,946.2655029,7743.352539,239.6491228,44,697,52.03749847,5.287499905,365.6072388,15.07296276,194,46,163,203,80,228,0,89.86842105,0.608815551,32.05709839,94.75366211,161.4556885,42.11174011,1650,59,21873,23,8750,393,22.69999886,554.4837646,4553.333333,9552.313477,179.7368421,577,150279,4,-0.722895026,3.066960096,180.983551,-0.681290329,58,0,"{""type"":""Point"",""coordinates"":[5.287520724946541,52.037505546577584]}"
0000a8cb966182c39493,51.94583511,99.64283752,9.745833397,770,11498.02832,2609.401709,1221,69,35,47,523,185750,6,2502,200,36468,5635.035156,28230,9576,62.15008163,606.8376068,600,14991.64258,4794.017094,185.401001,1708,77,31.83924675,35.5088501,19.75148201,19.33530045,20.39999962,1043,8.024999619,3.166666746,5.633333206,16.61666679,6.833333492,-2.200000048,7331.652832,515.1745605,3790.116943,341.3137207,709.3012695,3367.521973,2043.794189,880.6240845,7910.164551,242.7350427,62,693.9976807,51.94583511,5.120833397,497.1958618,15.44030094,189,45,159,191,78,224,1,303.4188034,0.602373004,32.98466873,95.99714661,162.5999298,43.24952316,1194,17,22427,37,8818,364,22.60000038,551.8706055,9102.564103,2499.197754,546.1538462,649,130376,4,0,0,180,1,62,0,"{""type"":""Point"",""coordinates"":[5.120824190199149,51.945853870768715]}"
00003cfd0bd632fae16e,51.97916794,99.64283752,9.770833015,783,11594.01953,2710.660624,1286,46,28,33,723,213498,4,3941,200,36456,4855.008301,29570,9635,51.21060562,665.4717452,599.81427,12215.47656,1740.283377,185.401001,2347,60,33.0518074,35.61285782,11.82512665,19.33530045,20.29999924,732,7.941666603,3.283333302,5.616666794,16.58333397,6.900000095,-2,6725.325195,599.9398193,3408.05249,383.7210388,737.6778564,3049.277832,1962.83313,917.4854736,7689.688477,193.7195431,46,689.9988403,51.97916794,5.0625,497.1958923,16.2586937,191,44,159,196,79,228,2,27.10410203,0.602373004,32.98466873,95.99714661,162.5999298,43.24952316,1768,33,23077,34,8899,470,22.29999924,546.9354858,5337.692979,7369.131836,,536,185969,4,-0.846975148,1.016755462,180.0002747,-0.525042236,63,0,"{""type"":""Point"",""coordinates"":[5.062520797997515,51.97915727108712]}"
00002e084ff0ff249b2b,52.13750076,98.50479126,9.608333588,815,11728.88086,177.3809524,1293,45,13,5,737,262682,4,835,200,42103,3967.914307,28877,9641,58.89980698,167.7056277,8.454532623,14125.75293,125.7792208,184.701004,1775,39,39.72440338,35.85185242,20.86127281,18.76600075,20.20000076,814,8.066666603,3.100000143,5.5,16.45000076,6.716666698,-2.299999952,6903.788574,379.2063904,2490.536377,244.8612976,460.2703552,2335.293701,1450.998657,670.6119995,8366.140625,22.57575758,54,688.0018311,52.13750076,5.1875,627.7409058,17.17390251,202,47,164,202,84,245,3,3.225108225,0.608815551,32.05709839,94.75366211,161.4556885,42.11174011,1513,88,22200,8,8828,413,22.5,548.621582,496.6666667,36141.13672,0,581,144842,4,-0.964809179,9.934441566,180.9999847,-0.159526154,51,0.016454492,"{""type"":""Point"",""coordinates"":[5.18752075741364,52.137505514110494]}"
000043aef0b927bc5d25,52.14583206,98.50479126,9.554166794,840,11685.97949,58,1346,55,13,3,434,60206,4,1755,200,18691,3419.820557,26277,9220,53.80352783,18,0.350512087,13017.93652,20,184.701004,4044,53,36.92975998,35.43510437,16.37121201,18.76600075,20.20000076,1469,8.008333206,2.983333349,5.466666698,16.39999962,6.616666794,-2.400000095,6417.505859,402.816864,2128.975098,254.8683167,442.9126587,2155.807373,1380.508545,682.569519,8042.089844,4,67,688.0014038,52.14583206,5.245833397,1258.210815,16.41423416,211,48,172,210,86,250,7,5.5,0.608815551,32.05709839,94.75366211,161.4556885,42.11174011,805,88,19172,9,8313,206,22.60000038,551.644104,105.5,30933.36133,0,836,37666,4,-0.913106501,11.05024624,180.9999847,0.378746092,50,0,"{""type"":""Point"",""coordinates"":[5.245824149615275,52.14585380583452]}"
00007b46c388613cbac4,52.20416641,98.28778076,9.533333778,846,11901.94043,76.1589404,1266,57,13,4,801,131438,6,4985,200,28800,3552.206787,27386,9548,60.44863129,60.92715232,7300,14345.7959,5.077262693,185.677002,3128,0,35.62082672,35.54572296,22.28978348,18.66670036,20.20000076,1087,8.033333778,2.983333349,5.416666508,16.35000038,6.666666508,-2.400000095,7083.149902,288.4337158,2117.699219,183.3235168,350.5329895,2013.039185,1144.191406,465.4695129,8520.804688,7.10816777,70,678.0029907,52.20416641,5.220833302,747.9646606,16.61817551,212,50,173,206,87,255,11,4.061810155,0.612243652,31.74856186,94.30401611,161.5920715,41.67486191,1330,90,20969,6,8625,406,22.60000038,549.5094604,153.3333333,70233.73438,0,703,145451,4,-0.88532877,16.98248672,181.9500275,0.440060616,46,0,"{""type"":""Point"",""coordinates"":[5.220824157732048,52.20415719803616]}"
0000ed23cba52ce9b511,52.19583511,99.0280838,9.704166412,828,12053.03223,1215.451395,1282,164,33,33,1509,970630,5,3200,200,66951,5479.879883,28708,9539,59.97106934,119.8618846,500,16241.39355,4567.329341,187.1289978,2114,15,28.73038292,34.14352036,22.56384468,18.70070076,20,860,7.375,3.283333302,5.550000191,16.39999962,7.016666412,-1.600000024,7278.652832,541.2767334,3537.94165,381.1378784,733.1808472,2809.55542,1757.009766,741.1686401,8289.915039,136.6944336,120,666.9988403,52.19583511,5.029166698,583.7141724,18.52641869,206,47,165,202,87,253,3,235.5311936,0.612519264,31.97068405,105.0635147,162.7599945,47.85146332,2967,32,22137,36,8757,909,21.60000038,540.0229492,6274.868248,26605.53906,0,592,887118,4,0.016015938,0.016454522,180,-0.955125749,62,0,"{""type"":""Point"",""coordinates"":[5.029172514390268,52.19585378960098]}"
0000604fbcf917068b34,52.20416641,100.42836,9.733333588,814,12300.99805,3925.499413,1267,170,35,35,395,74751,5,2406,200,21994,4469.54248,27519,9240,59.72332382,27.77777778,600,17084.57813,4061.017542,191.0720062,3270,41,36.21033859,34.11214828,21.87083626,18.79269981,20,972,7.300000191,3.383333445,5.566666603,16.39999962,10.4333334,-1.399999976,6795.621094,495.0273132,3016.688721,354.487793,657.9058838,2825.678711,1666.168823,700.5405273,8290.411133,138.0236517,129,655.9995728,52.20416641,4.945833206,396.0449219,18.9200325,199,45,161,201,87,248,4,631.9669914,0.61508441,36.19535446,106.4172974,165.4111481,70.91500092,1087,32,20303,33,8430,262,21.39999962,537.1360474,8894.53125,16157.34668,110.2458739,691,51940,4,0.836619377,-0.983545482,180,-0.495845616,64,0,"{""type"":""Point"",""coordinates"":[4.945824247016572,52.20415719803615]}"
0000eb4125c8973bc486,52.13750076,101.7496643,9.716666222,796,12293.04395,3712.222222,1194,157,32,33,399,163465,5,-738,200,31326,5993.698242,28293,9352,66.90236664,114.2222222,600,13920.56641,4054.888889,193.0540009,2656,48,17.26011658,34.3181839,26.23308945,19.43129921,20.29999924,1029,7.549999714,3.266666651,5.583333015,16.45000076,7,-1.700000048,7785.280273,483.970459,3876.154297,310.609314,696.5014648,3373.11499,1945.532227,788.2303467,8646.826172,171.3333333,119,653.9976807,52.13750076,4.829166889,550.2227173,18.61783409,192,44,156,201,86,243,6,399.7777778,0.609949529,33.15611649,107.6880951,167.1040039,72.35746002,1091,35,19232,32,8340,297,22,541.8165283,8566.666667,15531.32031,114.2222222,637,75474,4,2.38E-04,-0.983545482,180,-0.96691823,64,0,"{""type"":""Point"",""coordinates"":[4.829172579324466,52.1375055141105]}"
0000c2efe8e2642bfc17,52.13750076,100.7741928,9.725000381,794,12292.98633,2085.775523,1197,176,33,32,312,96974,5,934,200,24677,5669.249512,27702,9100,67.43872833,265.4623393,600,13956.76758,2692.546584,190.1089935,3054,0,17.26244545,34.39393997,26.66510582,19.28199959,20.29999924,987,7.566666603,3.283333302,5.583333015,16.45000076,7,-1.700000048,7609.353516,467.9479065,3839.48877,298.3903198,676.7294312,3363.640381,1934.865356,775.4351807,8652.439453,379.2319132,131,654.0006714,52.13750076,4.837500095,542.7474365,18.73408127,190,45,155,201,86,243,8,606.7710611,0.608439744,32.91352463,106.8112335,165.2527618,63.54743958,784,36,17968,32,8004,228,22,541.4647827,6105.633803,14210.63379,75.84638264,666,51752,4,0.013954204,-1,180,0.974265158,63,0,"{""type"":""Point"",""coordinates"":[4.837520871048488,52.137505514110494]}"
00000f27a3674f8482b0,52.17083359,100.42836,9.708333015,805,12234.02051,3634.762013,1265,186,33,35,346,94088,5,939,200,24029,5424.388672,27039,9390,65.40471649,219.8659033,600,18886.15039,4808.321593,191.0720062,3380,35,19.22194672,34.70319366,24.03960419,18.79269981,20.20000076,1483,7.599999905,3.299999952,5.599999905,16.43333435,6.933333397,-1.700000048,7479.513672,477.3174133,3549.908447,337.6450806,674.758606,3124.480713,1821.508301,744.4433594,11476.01367,279.3814811,137,657.9988403,52.17083359,4.904166698,396.0449219,19.00115204,196,44,157,203,87,246,5,405.4195343,0.61508441,36.19535446,106.4172974,165.4111481,70.91500092,986,31,20166,34,8503,244,21.90000153,540.2938232,9379.260038,14103.47363,31.5095133,780,55540,4,-0.014234616,-1.016454458,180.016449,0.991984665,63,0,"{""type"":""Point"",""coordinates"":[4.904172554974142,52.17085379771774]}"
000065d5857583d4ae00,52.13750076,100.7741928,9.708333015,800,12162.99121,3402.317881,1230,189,33,33,575,156376,5,4642,200,29967,5224.259766,28080,9452,65.35028076,170.115894,600,13831.0498,4309.602649,190.1089935,3026,17,18.31391907,34.99245834,24.0879631,19.28199959,20.20000076,1060,7.733333111,3.233333349,5.599999905,16.45000076,6.916666508,-1.899999976,7382.609375,486.0336304,3570.464355,331.6533508,679.7085571,3176.291016,1878.092773,776.6641846,8594.386719,170.115894,135,661.0014038,52.13750076,4.929166794,552.0309448,18.3538475,194,44,157,201,85,242,5,510.3476821,0.608439744,32.91352463,106.8112335,165.2527618,63.54743958,1471,34,21224,35,8665,405,22.10000038,543.4729614,8562.5,7484.670898,0,657,146081,4,0.016454494,-2.80E-04,180,0.983545482,63,0,"{""type"":""Point"",""coordinates"":[4.929172546857368,52.137505514110494]}"
000045e1650b252c12b4,52.10416794,100.7741928,9.741666794,800,12199.98926,2190.273224,1214,163,32,41,281,92576,5,1436,200,20164,5761.200684,26025,9329,66.88066101,178.7978142,599.5795288,13965.59961,3710.054645,190.1089935,4104,66,27.10725784,34.91704559,25.72193718,19.28199959,20.29999924,1189,7.716666698,3.266666651,5.616666317,16.48333359,6.966666698,-1.799999952,7596.561035,500.9240723,3764.781982,336.4335327,716.0610352,3295.013672,1948.133179,789.9417725,8650.799805,268.1967213,119,659,52.10416794,4.862500191,550.2227173,17.92699814,192,45,158,203,85,241,1,357.5956284,0.608439744,32.91352463,106.8112335,165.2527618,63.54743958,666,24,17380,35,8006,196,22.09999847,543.4896851,6704.918033,17741.01563,0,854,53065,4,-0.013971595,-0.96707052,180,0.959346473,62,0,"{""type"":""Point"",""coordinates"":[4.862520862931714,52.10415723050324]}"
000025ebad5864e36b84,52.00416565,99.60027313,9.783333778,789,11730.00391,3437.228916,1197,60,35,48,383,82131,6,2460,200,22014,5808.033203,27101,9379,65.70130157,0,600,14781.85547,5777.46988,186.9790039,3666,34,29.00068665,35.51050949,24.80557823,19.07869911,20.20000076,1317,7.883333683,3.283333302,5.650000095,16.56666756,6.949999809,-2,7391.186035,490.9968262,4007.542969,336.4665833,715.9550781,3542.476563,2061.525635,827.3318481,7269.865723,731.3253012,55,682.0006714,52.00416565,5.012499809,185.653717,16.40028,191,46,160,198,81,232,3,731.3253012,0.607528865,32.55913162,95.77723694,163.1532288,48.65538406,892,18,19503,34,8415,273,22.20000076,546.1740112,10969.87952,280.9060974,292.5301205,753,57739,4,0,0,180,1,63,0,"{""type"":""Point"",""coordinates"":[5.012520814231064,52.004157262970345]}"
00002e9c1664f2d7d48e,51.99583435,101.2675629,9.787500381,790,11730.02734,1187.94645,1252,56,31,44,532,172115,4,2778,200,33985,5143.671875,29474,9667,62.36510086,302.8059,600,13074.5957,2007.6708,189.4120026,2251,64,27.7453804,35.38864136,21.18998528,19.87000084,20.29999924,799,7.891666412,3.283333302,5.650000095,16.58333206,6.949999809,-2,7023.770996,518.914978,3525.935547,342.7071228,694.8186646,3233.612549,1960.221313,839.0220947,8243.643555,197.74845,53,681.9984131,51.99583435,4.995833397,185.6537476,16.02443886,191,47,161,199,80,231,2,62.49265,0.601235569,33.65356827,97.36392975,165.2723083,50.16500092,1330,20,21874,37,8799,368,22.29999924,546.954895,3759.4,3100.474854,,544,124447,4,0,0,180,1,63,0,"{""type"":""Point"",""coordinates"":[4.995824230783023,51.995853854535156]}"
0000aac39ee64ee3c4cb,51.99583435,101.2675629,9.787500381,807,11922.0625,2934.830918,1184,157,36,49,269,61627,6,1252,200,19315,5608.53125,25515,9103,65.71735382,260.0483092,600,15030.92383,1671.73913,189.4120026,4003,15,16.69037628,35.1644249,24.50176811,19.87000084,20.39999962,1616,7.841666698,3.283333302,5.666666985,16.60000038,6.933333397,-1.899999976,7447.97168,492.8383484,3767.781738,337.1437378,703.565979,3323.189941,2003.744141,807.4064941,7627.853516,74.29951691,118,670.996521,51.99583435,4.870833397,199.8095093,16.9278183,198,47,167,199,84,241,3,148.5990338,0.601235569,33.65356827,97.36392975,165.2723083,50.16500092,703,18,16827,33,7878,192,22.29999924,546.7429199,5572.463768,105.7725983,482.9468599,889,36197,4,0.016216636,-1,180,0.983116567,62,0,"{""type"":""Point"",""coordinates"":[4.870824271366895,51.995853854535156]}"
0000fea00abd91605931,51.88750076,101.2675629,9.8125,800,11676.02832,7684.351852,1239,118,34,48,594,234804,6,1687,200,36788,5655.932617,28984,9685,66.22428894,415.3703704,600,17720.67773,6542.083333,189.4120026,2405,0,13.57654476,35.22222137,24.59381866,19.87000084,20.5,853,7.924999714,3.266666651,5.699999809,16.66666603,6.933333397,-2,7436.410645,493.9857483,3753.148193,318.1167297,694.0606079,3284.728516,1981.639282,834.7667847,10870.97363,311.5277778,89,679.9995728,51.88750076,4.887499809,142.6672516,16.29072571,197,47,168,195,82,237,0,415.3703704,0.601235569,33.65356827,97.36392975,165.2723083,50.16500092,1399,19,22568,33,8781,400,22.5,549.8352051,15576.38889,1116.178589,207.6851852,583,164410,4,0.016173979,-0.016734775,180,0.983265221,61,0,"{""type"":""Point"",""coordinates"":[4.887520854814939,51.887505595278235]}"
0000c3efb25680cde86c,51.87916565,102.6291199,9.858333588,815,11765.00879,3897.61194,1245,111,35,48,270,57033,6,349,200,18658,5924.977539,25699,9017,67.06192017,59.05472637,600,14244.17773,4310.995025,192.4499969,3988,0,15.18795681,35.20179367,25.61152077,20.41799927,20.5,1442,7.849999905,3.366666794,5.75,16.66666603,7,-1.799999952,7578.876953,476.1559753,3918.580078,309.8356934,697.1159668,3460.778076,2065.638428,823.7662964,7350.93457,177.1641791,92,673.9995728,51.87916565,4.795833111,142.6672821,17.10689926,202,47,170,197,86,246,1,295.2736318,0.599032164,34.33785248,108.5536652,167.3562317,65.74349213,679,17,16487,35,7765,197,22.29999924,546.5213623,8858.208955,1699.062866,118.1094527,882,29544,4,-2.80E-04,-1,180,0.99971962,63,0,"{""type"":""Point"",""coordinates"":[4.795824295717219,51.879157303554216]}"
00000fe2f6d63fb938a9,51.91249847,101.2675629,9.791666985,801,11705.01074,3230.051282,1219,146,32,48,353,77138,6,3186,200,22319,5957.362793,27187,9127,67.74084473,167.7948718,600,14108,2433.025641,189.4120026,3362,15,14.68854046,35.34226227,26.39517021,19.87000084,20.39999962,937,7.916666508,3.266666651,5.683333397,16.60000038,6.933333397,-2,7553.610352,500.5821838,3931.768066,326.128479,724.8800659,3464.299072,2090.444336,847.0765381,8622,209.7435897,101,679.9988403,51.91249847,4.895833492,174.1617737,16.08449745,197,48,169,194,82,237,1,41.94871795,0.601235569,33.65356827,97.36392975,165.2723083,50.16500092,845,18,16879,34,7899,258,22.39999962,547.6347046,6292.307692,36.66614532,209.7435897,704,62133,4,0,0,180,1,63,0,"{""type"":""Point"",""coordinates"":[4.895824263250122,51.91250558716146]}"
0000ce82d5663fd23994,51.91249847,101.2675629,9.787500381,795,11704.98242,6751.724138,1264,93,34,51,496,132763,6,3755,200,29708,5507.95166,28663,9561,65.4422226,450.1149425,600,13525.87891,8327.126437,189.4120026,2639,0,15.16997337,35.30505753,23.91108322,19.87000084,20.39999962,984,7.908333302,3.25,5.666666985,16.61666679,6.916666508,-2,7344.410156,501.7749329,3656.426514,322.4776917,697.0080566,3412.773438,2032.709595,864.8766479,8487.509766,900.2298851,77,680.0006714,51.91249847,4.920833111,162.9458771,15.73840714,196,48,168,194,81,234,0,337.5862069,0.601235569,33.65356827,97.36392975,165.2723083,50.16500092,1175,12,22241,37,8807,347,22.39999962,549.0700073,16879.31034,0,112.5287356,601,109660,4,0,0,180,1,62,0,"{""type"":""Point"",""coordinates"":[4.920824255133347,51.91250558716147]}"
000095c5c43862ec3d86,51.88750076,99.64283752,9.800000191,775,11438.04395,1208.888889,1325,31,24,26,890,399382,5,2613,200,48904,4175.623047,29553,9488,52.26503754,0,599.2354126,11855,3697.777778,185.401001,1859,70,27.81847382,35.38011551,14.24390507,19.33530045,20.5,786,8.066666603,3.266666651,5.700000286,16.64999962,6.883333206,-2.299999952,6417.333984,538.8544312,2879.856201,338.1079712,649.2020264,2846.111084,1775.369385,821.2501831,7647,71.11111111,38,694.9988403,51.88750076,5.120833397,257.2382202,14.74688435,191,46,162,192,77,223,2,320,0.602373004,32.98466873,95.99714661,162.5999298,43.24952316,2106,47,22248,28,8760,547,22.79999924,549.793335,5333.333333,22985.41406,35.55555556,540,244244,4,0.957475483,0.983244479,180,0.282942474,60,0,"{""type"":""Point"",""coordinates"":[5.120824190199149,51.887505595278235]}"
00002bf6cadd718c508a,51.79583359,102.1324615,9.891666412,782,11491.99707,689.7986577,1341,37,22,28,669,206694,3,3538,200,35562,4729.93457,29137,9603,54.45631027,38.32214765,500,11730.59961,1724.496644,190.0420074,2389,80,27.45337868,35.61946869,15.46516132,20.50399971,20.5,875,8.050000191,3.416666746,5.800000191,16.73333359,6.983333111,-2.099999905,6761.781738,599.0481567,3141.537109,389.9223633,699.2175903,2943.689209,1874.120728,862.2365723,7495.877441,134.1275168,40,690.0002441,51.79583359,4.987500191,280.1257935,14.34984684,192,47,165,194,78,225,0,76.6442953,0.595262766,34.44487762,98.19805145,166.0819244,51.25974655,1371,39,22112,34,8797,410,22.60000038,547.7924194,2855,4182.088867,191.6107383,564,164027,4,3.43E-20,0,180,0.99943918,62,0,"{""type"":""Point"",""coordinates"":[4.9875208223478396,51.79585391946936]}"
0000a36c995421cef3f0,51.59583282,101.4388809,9.904166222,786,11315.95313,1983.65,1376,19,11,6,666,219360,3,1689,200,39955,3954.013428,28558,9063,50.93942261,28.47222222,500,11574.2002,1355.308334,186.0579987,1754,88,39.630867,35.60606384,14.38935375,20.41939926,20.79999924,1129,8.225000381,3.316666603,5.800000191,16.86666679,6.866666794,-2.299999952,6110.621094,617.6385498,2858.780762,354.5991821,664.609436,2736.745117,2005.963013,1101.130249,6996.799805,131.9638889,26,699.0018311,51.59583282,5.129166603,1768.915649,14.60062313,196,45,163,200,76,222,0,103.4916667,0.589768767,34.5725708,97.98569489,164.2433777,45.32432175,1539,79,20869,15,8429,406,23.09999847,556.5700684,4558.783333,6647.500977,955.8972223,619,133630,4,-0.83049053,10.01647472,180,0.508818686,54,0,"{""type"":""Point"",""coordinates"":[5.129172481923168,51.595853984403554]}"
0000da905a929d88cf47,51.60416794,103.506897,9.970833778,805,11516.89648,253.6184211,1337,24,9,4,751,144074,4,4151,200,30840,3813.636719,29666,9428,58.25476074,355.0657895,7295.255859,14518,118.3552632,190.9290009,2382,0,38.1726532,35.44444275,20.56566429,21.14900017,20.60000038,765,7.975000381,3.5,5.933333397,16.78333282,10.53333378,-1.899999976,6771.935059,398.6873169,2367.378906,268.6664124,443.15271,2331.551514,1463.393311,633.3478394,8465,84.53947368,38,692.0062866,51.60416794,4.879166603,749.6221313,14.64051533,195,49,168,204,79,230,5,33.81578947,0.58768177,35.50348282,99.7381134,167.5410004,46.47197723,1285,89,22607,8,8773,392,22.5,546.3701172,856.6666667,68413.80469,11.27192982,531,128900,4,-0.00707299,14.933321,180.016449,0.9933725,48,0,"{""type"":""Point"",""coordinates"":[4.8791725630909175,51.604157392838744]}"
0000bbca5acef3cdb335,51.54583359,104.4758377,10.0041666,826,11439.96387,129.7109827,1356,20,8,3,400,53429,5,1009,200,15749,3484.193604,18581,8904,58.99163818,114.4508671,7295.258301,14997,335.7225434,193.7799988,5212,18,36.12438583,35.07407379,19.71531868,21.49729919,20.70000076,4211,7.891666412,3.466666698,5.900000095,16.89999962,7.083333015,-1.799999952,6925.624512,331.030426,2033.907227,237.8534393,388.2536011,2012.830688,1196.216797,513.0823364,9074.200195,72.48554913,35,693.9988403,51.54583359,4.762499809,1391.722046,14.60126972,205,50,171,208,81,236,10,0,0.587931812,35.87084579,100.4723358,169.2462311,46.89136124,739,86,16188,11,7706,191,22.5,551.7553101,660,69404.36719,7.630057803,2356,34597,4,0.824471235,12.98266315,180.016449,-0.499173313,48,0,"{""type"":""Point"",""coordinates"":[4.762520895398812,51.54585400063711]}"
